tanggal,nama_provinsi,lat,lon,hujan_mm,suhu_rata,kelembaban_tanah,persentase_penduduk_miskin
2024-08-22,KALIMANTAN BARAT,-0.2784,111.4753,7.6,24.7,0.419,6.32
2024-08-23,KALIMANTAN BARAT,-0.2784,111.4753,12.4,24.5,0.414,6.32
2024-08-24,KALIMANTAN BARAT,-0.2784,111.4753,26.3,24.5,0.425,6.32
2024-08-25,KALIMANTAN BARAT,-0.2784,111.4753,16.3,25.1,0.421,6.32
2024-08-26,KALIMANTAN BARAT,-0.2784,111.4753,34.7,25.6,0.409,6.32
2024-08-27,KALIMANTAN BARAT,-0.2784,111.4753,19.4,25.0,0.418,6.32
2024-08-28,KALIMANTAN BARAT,-0.2784,111.4753,25.0,24.3,0.426,6.32
2024-08-29,KALIMANTAN BARAT,-0.2784,111.4753,8.1,25.0,0.415,6.32
2024-08-30,KALIMANTAN BARAT,-0.2784,111.4753,1.5,25.9,0.4,6.32
2024-08-31,KALIMANTAN BARAT,-0.2784,111.4753,1.5,27.1,0.382,6.32
2024-09-01,KALIMANTAN BARAT,-0.2784,111.4753,0.5,26.3,0.366,6.32
2024-09-02,KALIMANTAN BARAT,-0.2784,111.4753,1.6,27.5,0.349,6.32
2024-09-03,KALIMANTAN BARAT,-0.2784,111.4753,0.0,28.0,0.323,6.32
2024-09-04,KALIMANTAN BARAT,-0.2784,111.4753,0.1,26.6,0.311,6.32
2024-09-05,KALIMANTAN BARAT,-0.2784,111.4753,0.6,25.5,0.303,6.32
2024-09-06,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.7,0.291,6.32
2024-09-07,KALIMANTAN BARAT,-0.2784,111.4753,7.9,28.2,0.284,6.32
2024-09-08,KALIMANTAN BARAT,-0.2784,111.4753,14.6,25.9,0.404,6.32
2024-09-09,KALIMANTAN BARAT,-0.2784,111.4753,36.2,24.3,0.418,6.32
2024-09-10,KALIMANTAN BARAT,-0.2784,111.4753,8.9,25.4,0.41,6.32
2024-09-11,KALIMANTAN BARAT,-0.2784,111.4753,5.0,25.3,0.402,6.32
2024-09-12,KALIMANTAN BARAT,-0.2784,111.4753,0.0,26.7,0.375,6.32
2024-09-13,KALIMANTAN BARAT,-0.2784,111.4753,0.0,26.4,0.355,6.32
2024-09-14,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.1,0.336,6.32
2024-09-15,KALIMANTAN BARAT,-0.2784,111.4753,0.0,26.7,0.323,6.32
2024-09-16,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.2,0.309,6.32
2024-09-17,KALIMANTAN BARAT,-0.2784,111.4753,0.5,27.8,0.296,6.32
2024-09-18,KALIMANTAN BARAT,-0.2784,111.4753,1.5,25.7,0.299,6.32
2024-09-19,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.8,0.287,6.32
2024-09-20,KALIMANTAN BARAT,-0.2784,111.4753,0.0,28.4,0.273,6.32
2024-09-21,KALIMANTAN BARAT,-0.2784,111.4753,2.0,27.7,0.267,6.32
2024-09-22,KALIMANTAN BARAT,-0.2784,111.4753,1.8,27.1,0.256,6.32
2024-09-23,KALIMANTAN BARAT,-0.2784,111.4753,2.9,24.6,0.261,6.32
2024-09-24,KALIMANTAN BARAT,-0.2784,111.4753,3.5,26.8,0.256,6.32
2024-09-25,KALIMANTAN BARAT,-0.2784,111.4753,20.0,24.2,0.37,6.32
2024-09-26,KALIMANTAN BARAT,-0.2784,111.4753,0.0,26.4,0.343,6.32
2024-09-27,KALIMANTAN BARAT,-0.2784,111.4753,5.5,25.7,0.343,6.32
2024-09-28,KALIMANTAN BARAT,-0.2784,111.4753,8.5,26.7,0.328,6.32
2024-09-29,KALIMANTAN BARAT,-0.2784,111.4753,32.9,25.0,0.414,6.32
2024-09-30,KALIMANTAN BARAT,-0.2784,111.4753,20.1,24.4,0.424,6.32
2024-10-01,KALIMANTAN BARAT,-0.2784,111.4753,4.2,26.0,0.409,6.32
2024-10-02,KALIMANTAN BARAT,-0.2784,111.4753,14.6,23.9,0.416,6.32
2024-10-03,KALIMANTAN BARAT,-0.2784,111.4753,1.2,26.4,0.4,6.32
2024-10-04,KALIMANTAN BARAT,-0.2784,111.4753,31.2,24.4,0.431,6.32
2024-10-05,KALIMANTAN BARAT,-0.2784,111.4753,9.0,25.5,0.417,6.32
2024-10-06,KALIMANTAN BARAT,-0.2784,111.4753,9.6,25.4,0.412,6.32
2024-10-07,KALIMANTAN BARAT,-0.2784,111.4753,7.6,24.8,0.417,6.32
2024-10-08,KALIMANTAN BARAT,-0.2784,111.4753,3.0,26.4,0.412,6.32
2024-10-09,KALIMANTAN BARAT,-0.2784,111.4753,2.8,26.5,0.396,6.32
2024-10-10,KALIMANTAN BARAT,-0.2784,111.4753,12.5,26.2,0.397,6.32
2024-10-11,KALIMANTAN BARAT,-0.2784,111.4753,8.4,25.4,0.419,6.32
2024-10-12,KALIMANTAN BARAT,-0.2784,111.4753,0.5,26.9,0.401,6.32
2024-10-13,KALIMANTAN BARAT,-0.2784,111.4753,26.4,25.8,0.421,6.32
2024-10-14,KALIMANTAN BARAT,-0.2784,111.4753,7.1,25.4,0.408,6.32
2024-10-15,KALIMANTAN BARAT,-0.2784,111.4753,15.4,24.8,0.42,6.32
2024-10-16,KALIMANTAN BARAT,-0.2784,111.4753,45.7,25.5,0.419,6.32
2024-10-17,KALIMANTAN BARAT,-0.2784,111.4753,17.5,24.9,0.424,6.32
2024-10-18,KALIMANTAN BARAT,-0.2784,111.4753,17.1,26.3,0.404,6.32
2024-10-19,KALIMANTAN BARAT,-0.2784,111.4753,7.7,26.2,0.411,6.32
2024-10-20,KALIMANTAN BARAT,-0.2784,111.4753,7.3,26.4,0.386,6.32
2024-10-21,KALIMANTAN BARAT,-0.2784,111.4753,7.9,25.2,0.4,6.32
2024-10-22,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.4,0.361,6.32
2024-10-23,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.6,0.339,6.32
2024-10-24,KALIMANTAN BARAT,-0.2784,111.4753,0.3,27.4,0.32,6.32
2024-10-25,KALIMANTAN BARAT,-0.2784,111.4753,0.2,27.2,0.303,6.32
2024-10-26,KALIMANTAN BARAT,-0.2784,111.4753,1.0,27.3,0.294,6.32
2024-10-27,KALIMANTAN BARAT,-0.2784,111.4753,0.0,27.7,0.281,6.32
2024-10-28,KALIMANTAN BARAT,-0.2784,111.4753,1.0,27.9,0.271,6.32
2024-10-29,KALIMANTAN BARAT,-0.2784,111.4753,4.0,28.0,0.29,6.32
2024-10-30,KALIMANTAN BARAT,-0.2784,111.4753,2.5,27.8,0.288,6.32
2024-10-31,KALIMANTAN BARAT,-0.2784,111.4753,22.6,24.9,0.377,6.32
2024-11-01,KALIMANTAN BARAT,-0.2784,111.4753,8.7,25.4,0.389,6.32
2024-11-02,KALIMANTAN BARAT,-0.2784,111.4753,8.2,25.7,0.407,6.32
2024-11-03,KALIMANTAN BARAT,-0.2784,111.4753,32.9,25.5,0.422,6.32
2024-11-04,KALIMANTAN BARAT,-0.2784,111.4753,5.8,25.9,0.408,6.32
2024-11-05,KALIMANTAN BARAT,-0.2784,111.4753,15.0,26.0,0.39,6.32
2024-11-06,KALIMANTAN BARAT,-0.2784,111.4753,10.1,24.3,0.425,6.32
2024-11-07,KALIMANTAN BARAT,-0.2784,111.4753,6.9,25.4,0.408,6.32
2024-11-08,KALIMANTAN BARAT,-0.2784,111.4753,2.4,26.2,0.403,6.32
2024-11-09,KALIMANTAN BARAT,-0.2784,111.4753,5.6,25.5,0.4,6.32
2024-11-10,KALIMANTAN BARAT,-0.2784,111.4753,16.7,26.0,0.403,6.32
2024-11-11,KALIMANTAN BARAT,-0.2784,111.4753,9.9,24.7,0.422,6.32
2024-11-12,KALIMANTAN BARAT,-0.2784,111.4753,0.2,26.6,0.397,6.32
2024-11-13,KALIMANTAN BARAT,-0.2784,111.4753,25.0,25.9,0.41,6.32
2024-11-14,KALIMANTAN BARAT,-0.2784,111.4753,20.6,25.8,0.401,6.32
2024-11-15,KALIMANTAN BARAT,-0.2784,111.4753,9.2,25.3,0.415,6.32
2024-11-16,KALIMANTAN BARAT,-0.2784,111.4753,8.6,26.0,0.387,6.32
2024-11-17,KALIMANTAN BARAT,-0.2784,111.4753,22.7,25.8,0.411,6.32
2024-11-18,KALIMANTAN BARAT,-0.2784,111.4753,15.2,26.0,0.399,6.32
2024-11-19,KALIMANTAN BARAT,-0.2784,111.4753,24.2,25.6,0.417,6.32
2024-11-20,KALIMANTAN BARAT,-0.2784,111.4753,14.0,25.1,0.424,6.32
2024-11-21,KALIMANTAN BARAT,-0.2784,111.4753,14.1,25.6,0.419,6.32
2024-11-22,KALIMANTAN BARAT,-0.2784,111.4753,29.4,25.5,0.422,6.32
2024-11-23,KALIMANTAN BARAT,-0.2784,111.4753,34.3,25.6,0.412,6.32
2024-11-24,KALIMANTAN BARAT,-0.2784,111.4753,15.1,26.0,0.417,6.32
2024-11-25,KALIMANTAN BARAT,-0.2784,111.4753,9.3,26.0,0.411,6.32
2024-11-26,KALIMANTAN BARAT,-0.2784,111.4753,8.4,26.1,0.404,6.32
2024-11-27,KALIMANTAN BARAT,-0.2784,111.4753,7.6,25.9,0.406,6.32
2024-11-28,KALIMANTAN BARAT,-0.2784,111.4753,14.0,25.6,0.418,6.32
2024-11-29,KALIMANTAN BARAT,-0.2784,111.4753,16.8,25.5,0.417,6.32
2024-11-30,KALIMANTAN BARAT,-0.2784,111.4753,6.7,25.3,0.412,6.32
2024-12-01,KALIMANTAN BARAT,-0.2784,111.4753,19.7,25.7,0.411,6.32
2024-12-02,KALIMANTAN BARAT,-0.2784,111.4753,1.4,26.3,0.41,6.32
2024-12-03,KALIMANTAN BARAT,-0.2784,111.4753,25.7,25.8,0.409,6.32
2024-12-04,KALIMANTAN BARAT,-0.2784,111.4753,3.8,26.5,0.411,6.32
2024-12-05,KALIMANTAN BARAT,-0.2784,111.4753,5.7,25.3,0.397,6.32
2024-12-06,KALIMANTAN BARAT,-0.2784,111.4753,10.1,26.1,0.407,6.32
2024-12-07,KALIMANTAN BARAT,-0.2784,111.4753,6.0,26.3,0.398,6.32
2024-12-08,KALIMANTAN BARAT,-0.2784,111.4753,16.2,26.5,0.381,6.32
2024-12-09,KALIMANTAN BARAT,-0.2784,111.4753,25.6,26.0,0.417,6.32
2024-12-10,KALIMANTAN BARAT,-0.2784,111.4753,14.8,26.0,0.417,6.32
2024-12-11,KALIMANTAN BARAT,-0.2784,111.4753,28.0,26.3,0.421,6.32
2024-12-12,KALIMANTAN BARAT,-0.2784,111.4753,30.7,25.9,0.42,6.32
2024-12-13,KALIMANTAN BARAT,-0.2784,111.4753,3.0,26.3,0.413,6.32
2024-12-14,KALIMANTAN BARAT,-0.2784,111.4753,0.0,26.9,0.376,6.32
2024-12-15,KALIMANTAN BARAT,-0.2784,111.4753,12.2,27.1,0.358,6.32
2024-12-16,KALIMANTAN BARAT,-0.2784,111.4753,6.7,26.4,0.377,6.32
2024-12-17,KALIMANTAN BARAT,-0.2784,111.4753,6.5,25.9,0.385,6.32
2024-12-18,KALIMANTAN BARAT,-0.2784,111.4753,9.7,26.0,0.391,6.32
2024-12-19,KALIMANTAN BARAT,-0.2784,111.4753,11.7,25.7,0.382,6.32
2024-12-20,KALIMANTAN BARAT,-0.2784,111.4753,8.7,25.9,0.359,6.32
2024-12-21,KALIMANTAN BARAT,-0.2784,111.4753,12.3,25.8,0.391,6.32
2024-12-22,KALIMANTAN BARAT,-0.2784,111.4753,3.2,25.4,0.359,6.32
2024-12-23,KALIMANTAN BARAT,-0.2784,111.4753,1.7,26.1,0.329,6.32
2024-12-24,KALIMANTAN BARAT,-0.2784,111.4753,7.8,25.4,0.384,6.32
2024-12-25,KALIMANTAN BARAT,-0.2784,111.4753,0.2,26.3,0.365,6.32
2024-12-26,KALIMANTAN BARAT,-0.2784,111.4753,20.6,26.1,0.354,6.32
2024-12-27,KALIMANTAN BARAT,-0.2784,111.4753,6.0,25.7,0.394,6.32
2024-12-28,KALIMANTAN BARAT,-0.2784,111.4753,7.1,26.4,0.382,6.32
2024-12-29,KALIMANTAN BARAT,-0.2784,111.4753,2.8,26.1,0.384,6.32
2024-12-30,KALIMANTAN BARAT,-0.2784,111.4753,0.4,26.4,0.35,6.32
2024-01-01,KALIMANTAN TENGAH,-1.6815,113.3824,14.6,26.4,0.309,5.17
2024-01-02,KALIMANTAN TENGAH,-1.6815,113.3824,39.8,25.1,0.34,5.17
2024-01-03,KALIMANTAN TENGAH,-1.6815,113.3824,1.8,26.6,0.301,5.17
2024-01-04,KALIMANTAN TENGAH,-1.6815,113.3824,13.9,25.7,0.316,5.17
2024-01-05,KALIMANTAN TENGAH,-1.6815,113.3824,15.2,26.2,0.313,5.17
2024-01-06,KALIMANTAN TENGAH,-1.6815,113.3824,7.6,26.2,0.304,5.17
2024-01-07,KALIMANTAN TENGAH,-1.6815,113.3824,13.9,26.0,0.322,5.17
2024-01-08,KALIMANTAN TENGAH,-1.6815,113.3824,18.7,25.6,0.319,5.17
2024-01-09,KALIMANTAN TENGAH,-1.6815,113.3824,10.7,26.2,0.301,5.17
2024-01-10,KALIMANTAN TENGAH,-1.6815,113.3824,18.9,27.2,0.299,5.17
2024-01-11,KALIMANTAN TENGAH,-1.6815,113.3824,11.7,25.5,0.304,5.17
2024-01-12,KALIMANTAN TENGAH,-1.6815,113.3824,16.6,26.3,0.319,5.17
2024-01-13,KALIMANTAN TENGAH,-1.6815,113.3824,29.0,25.0,0.331,5.17
2024-01-14,KALIMANTAN TENGAH,-1.6815,113.3824,21.8,26.0,0.32,5.17
2024-01-15,KALIMANTAN TENGAH,-1.6815,113.3824,13.6,26.0,0.316,5.17
2024-01-16,KALIMANTAN TENGAH,-1.6815,113.3824,24.7,25.3,0.322,5.17
2024-01-17,KALIMANTAN TENGAH,-1.6815,113.3824,10.5,27.0,0.307,5.17
2024-01-18,KALIMANTAN TENGAH,-1.6815,113.3824,30.4,25.6,0.338,5.17
2024-01-19,KALIMANTAN TENGAH,-1.6815,113.3824,14.6,25.7,0.315,5.17
2024-01-20,KALIMANTAN TENGAH,-1.6815,113.3824,9.7,25.8,0.32,5.17
2024-01-21,KALIMANTAN TENGAH,-1.6815,113.3824,3.5,26.8,0.284,5.17
2024-01-22,KALIMANTAN TENGAH,-1.6815,113.3824,0.7,27.6,0.261,5.17
2024-01-23,KALIMANTAN TENGAH,-1.6815,113.3824,0.9,27.8,0.259,5.17
2024-01-24,KALIMANTAN TENGAH,-1.6815,113.3824,2.4,27.4,0.236,5.17
2024-01-25,KALIMANTAN TENGAH,-1.6815,113.3824,18.8,27.7,0.241,5.17
2024-01-26,KALIMANTAN TENGAH,-1.6815,113.3824,2.8,26.5,0.279,5.17
2024-01-27,KALIMANTAN TENGAH,-1.6815,113.3824,8.3,26.4,0.288,5.17
2024-01-28,KALIMANTAN TENGAH,-1.6815,113.3824,15.0,26.4,0.311,5.17
2024-01-29,KALIMANTAN TENGAH,-1.6815,113.3824,3.1,26.7,0.272,5.17
2024-01-30,KALIMANTAN TENGAH,-1.6815,113.3824,23.5,26.0,0.309,5.17
2024-01-31,KALIMANTAN TENGAH,-1.6815,113.3824,28.8,25.8,0.329,5.17
2024-02-01,KALIMANTAN TENGAH,-1.6815,113.3824,16.6,26.1,0.32,5.17
2024-02-02,KALIMANTAN TENGAH,-1.6815,113.3824,12.9,26.1,0.304,5.17
2024-02-03,KALIMANTAN TENGAH,-1.6815,113.3824,11.6,26.8,0.307,5.17
2024-02-04,KALIMANTAN TENGAH,-1.6815,113.3824,17.9,25.6,0.311,5.17
2024-02-05,KALIMANTAN TENGAH,-1.6815,113.3824,0.9,26.2,0.282,5.17
2024-02-06,KALIMANTAN TENGAH,-1.6815,113.3824,1.6,27.3,0.256,5.17
2024-02-07,KALIMANTAN TENGAH,-1.6815,113.3824,10.1,26.0,0.299,5.17
2024-02-08,KALIMANTAN TENGAH,-1.6815,113.3824,1.0,27.2,0.276,5.17
2024-02-09,KALIMANTAN TENGAH,-1.6815,113.3824,17.8,25.9,0.312,5.17
2024-02-10,KALIMANTAN TENGAH,-1.6815,113.3824,19.7,26.3,0.331,5.17
2024-02-11,KALIMANTAN TENGAH,-1.6815,113.3824,38.7,25.7,0.339,5.17
2024-02-12,KALIMANTAN TENGAH,-1.6815,113.3824,14.1,26.0,0.332,5.17
2024-02-13,KALIMANTAN TENGAH,-1.6815,113.3824,1.2,27.5,0.281,5.17
2024-02-14,KALIMANTAN TENGAH,-1.6815,113.3824,6.1,28.2,0.283,5.17
2024-02-15,KALIMANTAN TENGAH,-1.6815,113.3824,19.3,27.8,0.287,5.17
2024-02-16,KALIMANTAN TENGAH,-1.6815,113.3824,30.2,26.9,0.329,5.17
2024-02-17,KALIMANTAN TENGAH,-1.6815,113.3824,18.3,25.6,0.325,5.17
2024-02-18,KALIMANTAN TENGAH,-1.6815,113.3824,5.2,27.0,0.287,5.17
2024-02-19,KALIMANTAN TENGAH,-1.6815,113.3824,30.0,26.3,0.322,5.17
2024-02-20,KALIMANTAN TENGAH,-1.6815,113.3824,6.2,26.9,0.294,5.17
2024-02-21,KALIMANTAN TENGAH,-1.6815,113.3824,31.5,25.5,0.323,5.17
2024-02-22,KALIMANTAN TENGAH,-1.6815,113.3824,32.1,26.2,0.321,5.17
2024-02-23,KALIMANTAN TENGAH,-1.6815,113.3824,1.2,26.4,0.301,5.17
2024-02-24,KALIMANTAN TENGAH,-1.6815,113.3824,29.3,26.6,0.294,5.17
2024-02-25,KALIMANTAN TENGAH,-1.6815,113.3824,14.9,24.9,0.324,5.17
2024-02-26,KALIMANTAN TENGAH,-1.6815,113.3824,10.6,25.9,0.308,5.17
2024-02-27,KALIMANTAN TENGAH,-1.6815,113.3824,10.7,27.4,0.28,5.17
2024-02-28,KALIMANTAN TENGAH,-1.6815,113.3824,16.8,26.6,0.304,5.17
2024-02-29,KALIMANTAN TENGAH,-1.6815,113.3824,30.4,26.3,0.332,5.17
2024-03-01,KALIMANTAN TENGAH,-1.6815,113.3824,30.2,26.7,0.328,5.17
2024-03-02,KALIMANTAN TENGAH,-1.6815,113.3824,48.1,26.0,0.346,5.17
2024-03-03,KALIMANTAN TENGAH,-1.6815,113.3824,9.8,25.8,0.32,5.17
2024-03-04,KALIMANTAN TENGAH,-1.6815,113.3824,8.0,26.3,0.305,5.17
2024-03-05,KALIMANTAN TENGAH,-1.6815,113.3824,17.8,26.3,0.329,5.17
2024-03-06,KALIMANTAN TENGAH,-1.6815,113.3824,15.2,26.3,0.314,5.17
2024-03-07,KALIMANTAN TENGAH,-1.6815,113.3824,12.2,27.8,0.278,5.17
2024-03-08,KALIMANTAN TENGAH,-1.6815,113.3824,22.3,26.0,0.313,5.17
2024-03-09,KALIMANTAN TENGAH,-1.6815,113.3824,13.8,26.3,0.306,5.17
2024-03-10,KALIMANTAN TENGAH,-1.6815,113.3824,5.2,25.7,0.308,5.17
2024-03-11,KALIMANTAN TENGAH,-1.6815,113.3824,17.7,27.0,0.289,5.17
2024-03-12,KALIMANTAN TENGAH,-1.6815,113.3824,28.0,26.6,0.324,5.17
2024-03-13,KALIMANTAN TENGAH,-1.6815,113.3824,7.8,25.7,0.316,5.17
2024-03-14,KALIMANTAN TENGAH,-1.6815,113.3824,0.7,27.5,0.28,5.17
2024-03-15,KALIMANTAN TENGAH,-1.6815,113.3824,0.2,27.5,0.252,5.17
2024-03-16,KALIMANTAN TENGAH,-1.6815,113.3824,0.2,27.4,0.239,5.17
2024-03-17,KALIMANTAN TENGAH,-1.6815,113.3824,3.0,27.7,0.226,5.17
2024-03-18,KALIMANTAN TENGAH,-1.6815,113.3824,19.8,26.5,0.252,5.17
2024-03-19,KALIMANTAN TENGAH,-1.6815,113.3824,4.9,26.5,0.271,5.17
2024-03-20,KALIMANTAN TENGAH,-1.6815,113.3824,13.2,26.8,0.278,5.17
2024-03-21,KALIMANTAN TENGAH,-1.6815,113.3824,20.0,25.7,0.298,5.17
2024-03-22,KALIMANTAN TENGAH,-1.6815,113.3824,12.5,26.3,0.302,5.17
2024-03-23,KALIMANTAN TENGAH,-1.6815,113.3824,9.9,26.9,0.276,5.17
2024-03-24,KALIMANTAN TENGAH,-1.6815,113.3824,21.2,26.7,0.296,5.17
2024-03-25,KALIMANTAN TENGAH,-1.6815,113.3824,30.0,25.9,0.331,5.17
2024-03-26,KALIMANTAN TENGAH,-1.6815,113.3824,5.8,26.9,0.316,5.17
2024-03-27,KALIMANTAN TENGAH,-1.6815,113.3824,30.5,25.4,0.33,5.17
2024-03-28,KALIMANTAN TENGAH,-1.6815,113.3824,17.5,25.2,0.33,5.17
2024-03-29,KALIMANTAN TENGAH,-1.6815,113.3824,4.3,26.9,0.302,5.17
2024-03-30,KALIMANTAN TENGAH,-1.6815,113.3824,1.6,27.7,0.271,5.17
2024-03-31,KALIMANTAN TENGAH,-1.6815,113.3824,8.3,26.8,0.283,5.17
2024-04-01,KALIMANTAN TENGAH,-1.6815,113.3824,17.2,25.6,0.319,5.17
2024-04-02,KALIMANTAN TENGAH,-1.6815,113.3824,7.2,27.1,0.304,5.17
2024-04-03,KALIMANTAN TENGAH,-1.6815,113.3824,36.9,27.0,0.321,5.17
2024-04-04,KALIMANTAN TENGAH,-1.6815,113.3824,20.2,27.0,0.315,5.17
2024-04-05,KALIMANTAN TENGAH,-1.6815,113.3824,12.0,26.8,0.31,5.17
2024-04-06,KALIMANTAN TENGAH,-1.6815,113.3824,20.2,26.6,0.325,5.17
2024-04-07,KALIMANTAN TENGAH,-1.6815,113.3824,4.3,26.6,0.308,5.17
2024-04-08,KALIMANTAN TENGAH,-1.6815,113.3824,8.2,26.8,0.29,5.17
2024-04-09,KALIMANTAN TENGAH,-1.6815,113.3824,32.1,25.4,0.339,5.17
2024-04-10,KALIMANTAN TENGAH,-1.6815,113.3824,10.3,25.8,0.301,5.17
2024-04-11,KALIMANTAN TENGAH,-1.6815,113.3824,2.7,27.2,0.276,5.17
2024-04-12,KALIMANTAN TENGAH,-1.6815,113.3824,1.9,27.7,0.28,5.17
2024-04-13,KALIMANTAN TENGAH,-1.6815,113.3824,17.6,26.4,0.325,5.17
2024-04-14,KALIMANTAN TENGAH,-1.6815,113.3824,19.6,26.5,0.32,5.17
2024-04-15,KALIMANTAN TENGAH,-1.6815,113.3824,11.5,25.8,0.32,5.17
2024-04-16,KALIMANTAN TENGAH,-1.6815,113.3824,4.3,27.4,0.293,5.17
2024-04-17,KALIMANTAN TENGAH,-1.6815,113.3824,29.2,26.4,0.314,5.17
2024-04-18,KALIMANTAN TENGAH,-1.6815,113.3824,10.3,26.4,0.322,5.17
2024-04-19,KALIMANTAN TENGAH,-1.6815,113.3824,13.5,27.5,0.29,5.17
2024-04-20,KALIMANTAN TENGAH,-1.6815,113.3824,17.4,26.5,0.305,5.17
2024-04-21,KALIMANTAN TENGAH,-1.6815,113.3824,9.4,26.4,0.306,5.17
2024-04-22,KALIMANTAN TENGAH,-1.6815,113.3824,10.4,26.6,0.315,5.17
2024-04-23,KALIMANTAN TENGAH,-1.6815,113.3824,16.3,26.8,0.324,5.17
2024-04-24,KALIMANTAN TENGAH,-1.6815,113.3824,10.7,26.2,0.329,5.17
2024-04-25,KALIMANTAN TENGAH,-1.6815,113.3824,4.7,27.5,0.302,5.17
2024-04-26,KALIMANTAN TENGAH,-1.6815,113.3824,3.4,26.9,0.29,5.17
2024-04-27,KALIMANTAN TENGAH,-1.6815,113.3824,1.1,28.0,0.272,5.17
2024-04-28,KALIMANTAN TENGAH,-1.6815,113.3824,26.6,27.3,0.312,5.17
2024-04-29,KALIMANTAN TENGAH,-1.6815,113.3824,35.5,26.6,0.339,5.17
2024-04-30,KALIMANTAN TENGAH,-1.6815,113.3824,14.7,27.1,0.306,5.17
2024-05-01,KALIMANTAN TENGAH,-1.6815,113.3824,13.5,26.8,0.312,5.17
2024-05-02,KALIMANTAN TENGAH,-1.6815,113.3824,28.0,26.2,0.332,5.17
2024-05-03,KALIMANTAN TENGAH,-1.6815,113.3824,23.1,25.2,0.338,5.17
2024-05-04,KALIMANTAN TENGAH,-1.6815,113.3824,9.8,26.6,0.301,5.17
2024-05-05,KALIMANTAN TENGAH,-1.6815,113.3824,4.5,26.2,0.317,5.17
2024-05-06,KALIMANTAN TENGAH,-1.6815,113.3824,2.8,26.9,0.283,5.17
2024-05-07,KALIMANTAN TENGAH,-1.6815,113.3824,0.8,28.0,0.25,5.17
2024-05-08,KALIMANTAN TENGAH,-1.6815,113.3824,13.8,26.5,0.285,5.17
2024-05-09,KALIMANTAN TENGAH,-1.6815,113.3824,17.0,26.3,0.304,5.17
2024-05-10,KALIMANTAN TENGAH,-1.6815,113.3824,22.6,26.9,0.33,5.17
2024-05-11,KALIMANTAN TENGAH,-1.6815,113.3824,17.6,26.6,0.332,5.17
2024-05-12,KALIMANTAN TENGAH,-1.6815,113.3824,4.1,26.0,0.303,5.17
2024-05-13,KALIMANTAN TENGAH,-1.6815,113.3824,23.2,26.4,0.325,5.17
2024-05-14,KALIMANTAN TENGAH,-1.6815,113.3824,40.4,25.9,0.344,5.17
2024-05-15,KALIMANTAN TENGAH,-1.6815,113.3824,9.6,27.5,0.312,5.17
2024-05-16,KALIMANTAN TENGAH,-1.6815,113.3824,2.2,27.9,0.276,5.17
2024-05-17,KALIMANTAN TENGAH,-1.6815,113.3824,17.1,26.5,0.3,5.17
2024-05-18,KALIMANTAN TENGAH,-1.6815,113.3824,26.0,25.6,0.333,5.17
2024-05-19,KALIMANTAN TENGAH,-1.6815,113.3824,9.8,26.7,0.305,5.17
2024-05-20,KALIMANTAN TENGAH,-1.6815,113.3824,43.1,26.0,0.336,5.17
2024-05-21,KALIMANTAN TENGAH,-1.6815,113.3824,21.6,26.3,0.315,5.17
2024-05-22,KALIMANTAN TENGAH,-1.6815,113.3824,31.5,25.9,0.342,5.17
2024-05-23,KALIMANTAN TENGAH,-1.6815,113.3824,55.7,25.6,0.356,5.17
2024-05-24,KALIMANTAN TENGAH,-1.6815,113.3824,21.9,26.4,0.321,5.17
2024-05-25,KALIMANTAN TENGAH,-1.6815,113.3824,40.0,26.2,0.327,5.17
2024-05-26,KALIMANTAN TENGAH,-1.6815,113.3824,10.8,26.5,0.311,5.17
2024-05-27,KALIMANTAN TENGAH,-1.6815,113.3824,14.7,26.1,0.311,5.17
2024-05-28,KALIMANTAN TENGAH,-1.6815,113.3824,13.2,26.8,0.299,5.17
2024-05-29,KALIMANTAN TENGAH,-1.6815,113.3824,8.6,26.8,0.278,5.17
2024-05-30,KALIMANTAN TENGAH,-1.6815,113.3824,18.3,26.2,0.294,5.17
2024-05-31,KALIMANTAN TENGAH,-1.6815,113.3824,0.9,26.7,0.289,5.17
2024-06-01,KALIMANTAN TENGAH,-1.6815,113.3824,13.7,26.8,0.294,5.17
2024-06-02,KALIMANTAN TENGAH,-1.6815,113.3824,12.0,26.1,0.316,5.17
2024-06-03,KALIMANTAN TENGAH,-1.6815,113.3824,39.6,25.6,0.336,5.17
2024-06-04,KALIMANTAN TENGAH,-1.6815,113.3824,3.9,26.0,0.306,5.17
2024-06-05,KALIMANTAN TENGAH,-1.6815,113.3824,15.2,26.4,0.294,5.17
2024-06-06,KALIMANTAN TENGAH,-1.6815,113.3824,28.8,25.7,0.341,5.17
2024-06-07,KALIMANTAN TENGAH,-1.6815,113.3824,10.2,24.9,0.323,5.17
2024-06-08,KALIMANTAN TENGAH,-1.6815,113.3824,10.1,26.0,0.301,5.17
2024-06-09,KALIMANTAN TENGAH,-1.6815,113.3824,0.5,27.7,0.273,5.17
2024-06-10,KALIMANTAN TENGAH,-1.6815,113.3824,24.4,25.6,0.304,5.17
